ID,year,author,title,obtained,area metric,log area,depth metric,log depth,volume metric,log volume,distance metric,log distance,sp rich metric,log sp rich,aqua terra,fresh saline,in situ lab,natural modified,archaea,bacteria,fungi,algae,protozoa,pathogens,geographic location,local location,isolated continuous,DNI,NDM,depth,volume,area,sp rich,comment
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,6.2,isolated,NA,NA,NA,1.44,NA,1.230448921,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,7.2,isolated,NA,NA,NA,1.44,NA,1.230448921,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,8.2,isolated,NA,NA,NA,1.13,NA,1.146128036,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,9.2,isolated,NA,NA,NA,1.26,NA,1.176091259,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,10.2,isolated,NA,NA,NA,0.96,NA,1.041392685,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,11.2,isolated,NA,NA,NA,0.96,NA,1.079181246,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,12.2,isolated,NA,NA,NA,1.36,NA,1.204119983,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,13.2,isolated,NA,NA,NA,2.26,NA,1.342422681,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,14.2,isolated,NA,NA,NA,1.44,NA,1.255272505,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,15.2,isolated,NA,NA,NA,1.83,NA,1.278753601,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,1.3,isolated,NA,NA,NA,1.44,NA,1.278753601,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,2.3,isolated,NA,NA,NA,1.36,NA,1.255272505,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,3.3,isolated,NA,NA,NA,1.13,NA,1.113943352,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,4.3,isolated,NA,NA,NA,0.96,NA,1.041392685,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,5.3,isolated,NA,NA,NA,1.13,NA,1.113943352,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,6.3,isolated,NA,NA,NA,1.44,NA,1.230448921,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,7.3,isolated,NA,NA,NA,1.44,NA,1.255272505,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,8.3,isolated,NA,NA,NA,1.13,NA,1.113943352,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,9.3,isolated,NA,NA,NA,1.26,NA,1.146128036,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,10.3,isolated,NA,NA,NA,0.96,NA,1,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,11.3,isolated,NA,NA,NA,0.96,NA,1,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,12.3,isolated,NA,NA,NA,1.36,NA,1.146128036,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,13.3,isolated,NA,NA,NA,2.26,NA,1.380211242,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,14.3,isolated,NA,NA,NA,1.44,NA,1.230448921,
29,2005,van der gast et al,Island size and bacterial diversity in an archipelago of engineering machines,author,NA,NA,NA,NA,litres,yes,NA,NA,taxa,yes,aqua,fresh,in situ,modified,no,yes,no,no,no,no,united kingdom,15.3,isolated,NA,NA,NA,1.83,NA,1.255272505,
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,0.01,65.7,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,0.01,69.5,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,0.03,75,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,0.1,77.3,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,0.5,101.4,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,1.5,113,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,3,100.3,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,10,123,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,10,95.5,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,30,109,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,75,112.5,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,75,99.2,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,75,128,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,200,94,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,500,168,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,200,129,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,800,140,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,3000,129,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,6200,125,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,5000,163,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,10000,203,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,5,121,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,700,122,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,700,109,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,0.3,83,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,15000,230,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,130,95,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,yes,no,no,global,white sea intertidal,continuous,NA,NA,NA,NA,0.005,60,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,1.3,49,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,1.5,39.125,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,1.5,41.9,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,1.5,46.8,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,1.5,55.5,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,3,53,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,3,62,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,13,52.75,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,20,42.2,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,20,47.6,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,20,52,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,20,55.2,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,20,62,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,27,48.68,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,27,53.2,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,27,58,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,30,58.5,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,30,64,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,50,76,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,75,48,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,160,75,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,230,58,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,230,67,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
30,2002,azovsky,Size‐dependent species‐area relationships in benthos: is the world more diverse for microbes?,author,NA,NA,NA,NA,NA,NA,m,no,species,no,aqua,saline,in situ,natural,no,no,no,no,yes,no,global,white sea intertidal,continuous,NA,NA,NA,NA,2500,123,NOTE DISTANCE BETWEEN SAMPLING POINTS USED INSTEAD OF AREA - SAMPLING EFFORT HAD GREATER AFFECT THAN AREA
