"studyID","datasetID","year","author","title","obtained","area_metric","log_area","depth_metric","log_depth","volume_metric","log_volume","distance_metric","log_distance","sp_rich_metric","log_sp_rich","aqua_terra","fresh_saline","in_situ_lab","natural_modified","taxa","archipelago_type","expanded_archipelago_type","geographic_location","local_location","sample","DNI","NDM","depth_original","volume_original","area_original","species_original","volume","area","species","depth","rho","Depth_Area","logArea","SpearmansCC"
17,36,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","tobar","bottom",NA,NA,NA,19,NA,0.67,8,1.27e+13,6.7e+09,8,1900,11550000,"Depth",22.6253733633433,0.577479108467279
17,36,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","arcas","bottom",NA,NA,NA,14,NA,0.0016,8,2.24e+10,1.6e+07,8,1400,11550000,"Depth",16.5880992802041,0.577479108467279
17,36,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","tejo","bottom",NA,NA,NA,5.5,NA,0.0026,4,1.43e+10,2.6e+07,4,550,11550000,"Depth",17.0736070959858,0.577479108467279
17,36,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","crater","bottom",NA,NA,NA,592,NA,53,50,3.14e+16,5.3e+11,50,59200,11550000,"Depth",26.9961428434926,0.577479108467279
17,36,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","baikal","bottom",NA,NA,NA,744,NA,31494,30,2.34e+19,3.15e+14,30,74400,11550000,"Depth",33.3835937547542,0.577479108467279
17,36,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","pavin","bottom",NA,NA,NA,92,NA,0.44,45,4.05e+13,4.4e+09,45,9200,11550000,"Depth",22.2048703778706,0.577479108467279
17,36,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","vilar","bottom",NA,NA,NA,12,NA,0.011,5,1.32e+11,1.1e+08,5,1200,11550000,"Depth",18.5159909237567,0.577479108467279
17,36,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","cruz","bottom",NA,NA,NA,21,NA,0.012,7,2.52e+11,1.2e+08,7,2100,11550000,"Depth",18.6030023007463,0.577479108467279
17,36,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","kauhako","bottom",NA,NA,NA,248,NA,0.0035,36,8.68e+11,3.5e+07,36,24800,11550000,"Depth",17.3708586194537,0.577479108467279
17,36,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","kaiike","bottom",NA,NA,NA,11.6,NA,0.15,8,1.74e+12,1.5e+09,8,1160,11550000,"Depth",21.1287309450546,0.577479108467279
17,36,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","mono","bottom",NA,NA,NA,17,NA,180,58,3.06e+15,1.8e+12,58,1700,11550000,"Depth",28.2188077808307,0.577479108467279
17,37,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","tangayika","surface",NA,NA,NA,570,NA,32900,20,1.88e+19,3.29e+14,20,57000,11550000,"Depth",33.4270788666939,0.477195919959303
17,37,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","crater","surface",NA,NA,NA,592,NA,53,57,3.14e+16,5.3e+11,57,59200,11550000,"Depth",26.9961428434926,0.477195919959303
17,37,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","baika","surface",NA,NA,NA,744,NA,31494,9,2.34e+19,3.15e+14,9,74400,11550000,"Depth",33.3835937547542,0.477195919959303
17,37,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","tobar","surface",NA,NA,NA,19,NA,0.67,4,1.27e+13,6.7e+09,4,1900,11550000,"Depth",22.6253733633433,0.477195919959303
17,37,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","arcas","surface",NA,NA,NA,14,NA,0.0016,6,2.24e+10,1.6e+07,6,1400,11550000,"Depth",16.5880992802041,0.477195919959303
17,37,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","tejo","surface",NA,NA,NA,5.5,NA,0.0026,8,1.43e+10,2.6e+07,8,550,11550000,"Depth",17.0736070959858,0.477195919959303
17,37,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","pavin","surface",NA,NA,NA,92,NA,0.44,28,4.05e+13,4.4e+09,28,9200,11550000,"Depth",22.2048703778706,0.477195919959303
17,37,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","vilar","surface",NA,NA,NA,12,NA,0.011,7,1.32e+11,1.1e+08,7,1200,11550000,"Depth",18.5159909237567,0.477195919959303
17,37,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","cruz","surface",NA,NA,NA,21,NA,0.012,6,2.52e+11,1.2e+08,6,2100,11550000,"Depth",18.6030023007463,0.477195919959303
17,37,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","mono","surface",NA,NA,NA,17,NA,180,20,3.06e+15,1.8e+12,20,1700,11550000,"Depth",28.2188077808307,0.477195919959303
17,37,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","kauhak","surface",NA,NA,NA,248,NA,0.0035,12,8.68e+11,3.5e+07,12,24800,11550000,"Depth",17.3708586194537,0.477195919959303
17,37,2011,"barbera & casamayor","Euxinic Freshwater Hypolimnia Promote Bacterial Endemicity in Continental Areas","table","km2","no",NA,NA,NA,NA,NA,"no","OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","kaiike","surface",NA,NA,NA,11.6,NA,0.15,11,1.74e+12,1.5e+09,11,1160,11550000,"Depth",21.1287309450546,0.477195919959303
18,38,2007,"Peay et al","A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi","author","m2","no",NA,NA,NA,NA,"m","no","species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","3895",NA,NA,0,30.5,NA,70493,28,21500365000,704930000,28,3050,6900000,"Area",20.3736090650667,0.950877192982456
18,38,2007,"Peay et al","A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi","author","m2","no",NA,NA,NA,NA,"m","no","species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","159",NA,NA,1141.27,30.5,NA,36848,18,11238640000,368480000,18,3050,6900000,"Area",19.7248969940366,0.950877192982456
18,38,2007,"Peay et al","A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi","author","m2","no",NA,NA,NA,NA,"m","no","species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","315",NA,NA,366.2,30.5,NA,29909,16,9122245000,299090000,16,3050,6900000,"Area",19.516255089407,0.950877192982456
18,38,2007,"Peay et al","A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi","author","m2","no",NA,NA,NA,NA,"m","no","species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","479",NA,NA,434.17,30.5,NA,476,10,145180000,4760000,10,3050,6900000,"Area",15.3757582262076,0.950877192982456
18,38,2007,"Peay et al","A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi","author","m2","no",NA,NA,NA,NA,"m","no","species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","0",NA,NA,1891.79,30.5,NA,381,15,116205000,3810000,15,3050,6900000,"Area",15.1531397471029,0.950877192982456
18,38,2007,"Peay et al","A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi","author","m2","no",NA,NA,NA,NA,"m","no","species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","2285",NA,NA,89.44,30.5,NA,202,8,61610000,2020000,8,3050,6900000,"Area",14.5186080693774,0.950877192982456
18,38,2007,"Peay et al","A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi","author","m2","no",NA,NA,NA,NA,"m","no","species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","155",NA,NA,494.97,30.5,NA,69,7,21045000,690000,7,3050,6900000,"Area",13.4444468765734,0.950877192982456
18,38,2007,"Peay et al","A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi","author","m2","no",NA,NA,NA,NA,"m","no","species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","1905",NA,NA,1567.32,30.5,NA,68,7,20740000,680000,7,3050,6900000,"Area",13.4298480771523,0.950877192982456
18,38,2007,"Peay et al","A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi","author","m2","no",NA,NA,NA,NA,"m","no","species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","2356",NA,NA,64.03,30.5,NA,51,4,15555000,510000,4,3050,6900000,"Area",13.1421660047005,0.950877192982456
18,38,2007,"Peay et al","A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi","author","m2","no",NA,NA,NA,NA,"m","no","species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","4511",NA,NA,192.35,30.5,NA,4,2,1220000,40000,2,3050,6900000,"Area",10.5966347330961,0.950877192982456
18,38,2007,"Peay et al","A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi","author","m2","no",NA,NA,NA,NA,"m","no","species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","4512",NA,NA,740.27,30.5,NA,2,3,610000,20000,3,3050,6900000,"Area",9.90348755253613,0.950877192982456
18,38,2007,"Peay et al","A strong species-area relationship for eukaryotic soil microbes: Island size matters for ectomycorrhizal fungi","author","m2","no",NA,NA,NA,NA,"m","no","species","no","terra",NA,"in situ","natural","fungi","plant","plant soil","california","80",NA,NA,2291.03,30.5,NA,2,5,610000,20000,5,3050,6900000,"Area",9.90348755253613,0.950877192982456
19,39,2006,"Van der gast et al","Bacterial diversity is determined by volume in membrane bioreactors","author","m3",NA,NA,NA,"litres",NA,NA,NA,"species","no","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","south wraxall",NA,NA,NA,NA,40000,40,19,4e+07,116960.7168,19,341.9952,22890625000,"Depth",11.6695934035558,1
19,39,2006,"Van der gast et al","Bacterial diversity is determined by volume in membrane bioreactors","author","m3",NA,NA,NA,"litres",NA,NA,NA,"species","no","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","trowbridge a",NA,NA,NA,NA,6000,6,15,6e+06,33019.28729,15,181.7121,22890625000,"Depth",10.4048471330498,1
19,39,2006,"Van der gast et al","Bacterial diversity is determined by volume in membrane bioreactors","author","m3",NA,NA,NA,"litres",NA,NA,NA,"species","no","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","porlock",NA,NA,NA,NA,3e+05,300,36,3e+08,448140.5415,36,669.433,22890625000,"Depth",13.0128621709062,1
19,39,2006,"Van der gast et al","Bacterial diversity is determined by volume in membrane bioreactors","author","m3",NA,NA,NA,"litres",NA,NA,NA,"species","no","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","westbury ",NA,NA,NA,NA,3840000,3840,46,3.84e+09,2452190.32,46,1565.9471,22890625000,"Depth",14.7124921912969,1
19,39,2006,"Van der gast et al","Bacterial diversity is determined by volume in membrane bioreactors","author","m3",NA,NA,NA,"litres",NA,NA,NA,"species","no","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","skipsea ",NA,NA,NA,NA,163000,163,29,1.63e+08,298395.1805,29,546.2556,22890625000,"Depth",12.6061739960419,1
19,39,2006,"Van der gast et al","Bacterial diversity is determined by volume in membrane bioreactors","author","m3",NA,NA,NA,"litres",NA,NA,NA,"species","no","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","gardenstown",NA,NA,NA,NA,117000,117,23,1.17e+08,239216.1689,23,489.0973,22890625000,"Depth",12.3851228945099,1
19,39,2006,"Van der gast et al","Bacterial diversity is determined by volume in membrane bioreactors","author","m3",NA,NA,NA,"litres",NA,NA,NA,"species","no","aqua","fresh","in situ","modified","bacteria","machine","machine","united kingdom","trowbridge b",NA,NA,NA,NA,2000,2,10,2e+06,15874.00926,10,125.9921,22890625000,"Depth",9.67243841299448,1
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 1",NA,NA,NA,140,360,20106.19298,10,360,201.0619298,10,14,490000,"Depth",5.30361296906112,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 2",NA,NA,NA,280,3250,55154.58602,18,3250,551.5458602,18,28,490000,"Depth",6.31272499063072,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 3",NA,NA,NA,200,1700,80424.77193,16,1700,804.2477193,16,20,490000,"Depth",6.68990733030535,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 4",NA,NA,NA,150,750,13273.22896,9,750,132.7322896,9,15,490000,"Depth",4.88833423954584,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 5",NA,NA,NA,540,18000,196349.5408,30,18000,1963.495408,30,54,490000,"Depth",7.5824815353344,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 6",NA,NA,NA,180,180,28352.8737,8,180,283.528737,8,18,490000,"Depth",5.64731348311008,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 7",NA,NA,NA,170,640,41547.56284,10,640,415.4756284,10,17,490000,"Depth",6.02942395649815,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 8",NA,NA,NA,220,4450,34636.05901,22,4450,346.3605901,22,22,490000,"Depth",5.84748040029682,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 9",NA,NA,NA,180,3600,80424.77193,20,3600,804.2477193,20,18,490000,"Depth",6.68990733030535,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 10",NA,NA,NA,13.5,3150,101787.602,17,3150,1017.87602,17,1.35,490000,"Depth",6.92547340187448,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 11",NA,NA,NA,100,2250,113411.4948,16,2250,1134.114948,16,10,490000,"Depth",7.03360784422997,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 12",NA,NA,NA,200,1800,53092.91585,16,1800,530.9291585,16,20,490000,"Depth",6.27462860085408,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 13",NA,NA,NA,160,1250,70685.83471,13,1250,706.8583471,13,16,490000,"Depth",6.56083028811366,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 14",NA,NA,NA,100,60,7853.981634,7,60,78.53981634,7,10,490000,"Depth",4.36360571072085,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 15",NA,NA,NA,140,1950,41547.56284,17,1950,415.4756284,17,14,490000,"Depth",6.02942395649815,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 16",NA,NA,NA,300,2850,61575.21601,16,2850,615.7521601,16,30,490000,"Depth",6.42284454507407,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 17",NA,NA,NA,190,2225,49087.38521,15,2225,490.8738521,15,19,490000,"Depth",6.19618717441823,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 18",NA,NA,NA,150,900,57255.52611,10,900,572.5552611,10,15,490000,"Depth",6.35010925670893,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 19",NA,NA,NA,184,11000,119459.0607,26,11000,1194.590607,26,18.4,490000,"Depth",7.08555881738432,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 20",NA,NA,NA,260,1460,11309.73355,14,1460,113.0973355,14,26,490000,"Depth",4.72824882404704,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 21",NA,NA,NA,120,50,17671.45868,7,50,176.7145868,7,12,490000,"Depth",5.17453592713524,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 22",NA,NA,NA,90,3000,264207.9422,17,3000,2642.079422,17,9,490000,"Depth",7.87932154594762,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 23",NA,NA,NA,70,140,17671.45868,9,140,176.7145868,9,7,490000,"Depth",5.17453592713524,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 24",NA,NA,NA,100,220,45238.93421,9,220,452.3893421,9,10,490000,"Depth",6.11454318538798,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 25",NA,NA,NA,100,111,49087.38521,7,111,490.8738521,7,10,490000,"Depth",6.19618717441823,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 26",NA,NA,NA,140,350,28352.8737,10,350,283.528737,10,14,490000,"Depth",5.64731348311008,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 27",NA,NA,NA,320,1200,41547.56284,13,1200,415.4756284,13,32,490000,"Depth",6.02942395649815,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 28",NA,NA,NA,250,3000,132025.4313,17,3000,1320.254313,17,25,490000,"Depth",7.18557965838724,0.699088744148969
20,40,2005,"Bell et al","Larger Islands House More Bacterial Taxa","author",NA,NA,"mm",NA,"ml","no",NA,NA,"species","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","united kingdom","treehole 29",NA,NA,NA,290,600,31415.92654,8,600,314.1592654,8,29,490000,"Depth",5.74990007196806,0.699088744148969
21,41,2005,"Reche et al","Does ecosytem size determine aquatic bacterial richness?","author","ha","no","m","no",NA,NA,NA,NA,"OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","spain","yeguas",NA,NA,NA,2.5,NA,0.33,6,8.25e+09,3.3e+07,6,250,11550000,"Depth",17.3120181194308,0.381859749952321
21,41,2005,"Reche et al","Does ecosytem size determine aquatic bacterial richness?","author","ha","no","m","no",NA,NA,NA,NA,"OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","spain","virgen media",NA,NA,NA,0.8,NA,0.01,4,8e+07,1e+06,4,80,11550000,"Depth",13.8155105579643,0.381859749952321
21,41,2005,"Reche et al","Does ecosytem size determine aquatic bacterial richness?","author","ha","no","m","no",NA,NA,NA,NA,"OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","spain","virgen superior",NA,NA,NA,1.3,NA,0.08,6,1.04e+09,8e+06,6,130,11550000,"Depth",15.8949520996441,0.381859749952321
21,41,2005,"Reche et al","Does ecosytem size determine aquatic bacterial richness?","author","ha","no","m","no",NA,NA,NA,NA,"OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","spain","auguas verdes",NA,NA,NA,2.8,NA,0.19,6,5.32e+09,1.9e+07,6,280,11550000,"Depth",16.7599495371307,0.381859749952321
21,41,2005,"Reche et al","Does ecosytem size determine aquatic bacterial richness?","author","ha","no","m","no",NA,NA,NA,NA,"OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","spain","rio sec",NA,NA,NA,2,NA,0.42,8,8.4e+09,4.2e+07,8,200,11550000,"Depth",17.5531801762476,0.381859749952321
21,41,2005,"Reche et al","Does ecosytem size determine aquatic bacterial richness?","author","ha","no","m","no",NA,NA,NA,NA,"OTUs","no","aqua","fresh","in situ","natural","bacteria","lacustrine","lacustrine fresh","spain","caldera",NA,NA,NA,7,NA,2.1,6,1.47e+11,2.1e+08,6,700,11550000,"Depth",19.1626180886817,0.381859749952321
