studyID,datasetID,year,author,title,obtained,area_metric,log_area,depth_metric,log_depth,volume_metric,log_volume,distance_metric,log_distance,sp_rich_metric,log_sp_rich,aqua_terra,fresh_saline,in_situ_lab,natural_modified,taxa,archipelago_type,expanded_archipelago_type,geographic_location,local_location,sample,DNI,NDM,depth_original,volume_original,area_original,species_original,volume,area,species,depth,rho,Depth_Area
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,344,NA,NA,NA,2,0.96,0.47,48,960000,4700,48,200,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,345,NA,NA,NA,1.8,4.38,2.6,74,4380000,26000,74,180,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,346,NA,NA,NA,4.3,1.97,0.46,29,1970000,4600,29,430,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,347,NA,NA,NA,1.2,0.37,0.31,24,370000,3100,24,120,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,348,NA,NA,NA,4.8,2.07,0.43,48,2070000,4300,48,480,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,349,NA,NA,NA,7.5,4.35,0.58,29,4350000,5800,29,750,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,350,NA,NA,NA,0.7,0.96,1.44,20,960000,14400,20,70,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,351,NA,NA,NA,1.3,0.46,0.36,59,460000,3600,59,130,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,352,NA,NA,NA,3.5,4.89,1.39,30,4890000,13900,30,350,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,353,NA,NA,NA,4.3,1.91,0.44,11,1910000,4400,11,430,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,354,NA,NA,NA,2.8,4.14,1.47,60,4140000,14700,60,280,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,355,NA,NA,NA,2.7,8.1,3.02,27,8100000,30200,27,270,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,356,NA,NA,NA,0.6,0.51,0.79,66,510000,7900,66,60,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,357,NA,NA,NA,2.3,4.71,2.11,60,4710000,21100,60,230,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,358,NA,NA,NA,3.4,4.59,1.34,29,4590000,13400,29,340,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,359,NA,NA,NA,0.6,1.82,2.9,13,1820000,29000,13,60,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,360,NA,NA,NA,2,0.77,0.39,69,770000,3900,69,200,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,361,NA,NA,NA,3.6,2.5,0.7,23,2500000,7000,23,360,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,362,NA,NA,NA,4.5,5.24,1.19,75,5240000,11900,75,450,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,363,NA,NA,NA,5.2,4.9,0.96,109,4900000,9600,109,520,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,364,NA,NA,NA,2.5,1.68,0.66,60,1680000,6600,60,250,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,365,NA,NA,NA,1.2,0.41,0.33,19,410000,3300,19,120,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,366,NA,NA,NA,1.8,1.88,1.07,59,1880000,10700,59,180,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,367,NA,NA,NA,2.3,1.51,0.65,48,1510000,6500,48,230,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,368,NA,NA,NA,5.6,8.31,1.47,18,8310000,14700,18,560,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,369,NA,NA,NA,2.6,4.16,1.61,65,4160000,16100,65,260,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,370,NA,NA,NA,5.8,3.38,0.59,50,3380000,5900,50,580,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,371,NA,NA,NA,1.8,0.47,0.26,45,470000,2600,45,180,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,372,NA,NA,NA,6.4,2.16,0.34,79,2160000,3400,79,640,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,373,NA,NA,NA,6.3,102,16.44,31,102000000,164400,31,630,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,375,NA,NA,NA,6.1,23.49,3.86,39,23490000,38600,39,610,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,377,NA,NA,NA,4.6,4.96,1.09,34,4960000,10900,34,460,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,378,NA,NA,NA,4.9,17.84,3.72,98,17840000,37200,98,490,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,379,NA,NA,NA,2.9,2.77,0.95,59,2770000,9500,59,290,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,380,NA,NA,NA,2.8,1.47,0.53,64,1470000,5300,64,280,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,381,NA,NA,NA,3.2,13.75,4.57,69,13750000,45700,69,320,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,382,NA,NA,NA,3.4,84.72,24.85,91,84720000,248500,91,340,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,383,NA,NA,NA,1.4,0.41,0.3,27,410000,3000,27,140,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,384,NA,NA,NA,1.2,4.37,3.75,45,4370000,37500,45,120,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,385,NA,NA,NA,2.3,1.58,0.7,56,1580000,7000,56,230,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,386,NA,NA,NA,3.6,2.6,0.72,24,2600000,7200,24,360,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,387,NA,NA,NA,1.8,2.54,1.4,66,2540000,14000,66,180,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,388,NA,NA,NA,3,14.23,4.67,87,14230000,46700,87,300,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,389,NA,NA,NA,2.2,0.7,0.3,32,700000,3000,32,220,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,390,NA,NA,NA,5,50,9.89,60,50000000,98900,60,500,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,391,NA,NA,NA,1.8,1.12,0.64,77,1120000,6400,77,180,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,392,NA,NA,NA,3,0.84,0.28,40,840000,2800,40,300,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,393,NA,NA,NA,3.5,1.69,0.49,66,1690000,4900,66,350,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,395,NA,NA,NA,1.3,0.34,0.25,65,340000,2500,65,130,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,396,NA,NA,NA,5.6,2.03,0.36,60,2030000,3600,60,560,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,397,NA,NA,NA,1.3,4.97,3.98,58,4970000,39800,58,130,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,398,NA,NA,NA,6.1,5.66,0.93,92,5660000,9300,92,610,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,399,NA,NA,NA,3.8,2.46,0.65,53,2460000,6500,53,380,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,400,NA,NA,NA,1.6,0.85,0.52,41,850000,5200,41,160,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,401,NA,NA,NA,0.4,0.2,0.47,44,200000,4700,44,40,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,403,NA,NA,NA,5.6,11.02,1.94,58,11020000,19400,58,560,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,404,NA,NA,NA,2,104,57.65,73,104000000,576500,73,200,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,405,NA,NA,NA,2.9,3.33,1.17,97,3330000,11700,97,290,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,406,NA,NA,NA,4.7,5.21,1.12,58,5210000,11200,58,470,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,407,NA,NA,NA,3.8,2.23,0.58,42,2230000,5800,42,380,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,408,NA,NA,NA,4.2,1.58,0.38,22,1580000,3800,22,420,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,409,NA,NA,NA,2.3,3.05,1.46,77,3050000,14600,77,230,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,410,NA,NA,NA,3.1,1.5,0.48,31,1500000,4800,31,310,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,411,NA,NA,NA,1.3,0.51,0.43,59,510000,4300,59,130,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,412,NA,NA,NA,5,2.69,0.54,76,2690000,5400,76,500,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,413,NA,NA,NA,5.1,2.16,0.44,41,2160000,4400,41,510,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,414,NA,NA,NA,4.2,7.45,1.92,78,7450000,19200,78,420,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,415,NA,NA,NA,3.5,29.86,8.5,117,29860000,85000,117,350,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,416,NA,NA,NA,3.1,26.75,8.54,62,26750000,85400,62,310,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,417,NA,NA,NA,7.6,2.13,0.28,33,2130000,2800,33,760,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,418,NA,NA,NA,2.8,1.52,0.55,57,1520000,5500,57,280,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,419,NA,NA,NA,2,1.34,0.66,52,1340000,6600,52,200,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,420,NA,NA,NA,4.3,4.85,1.12,41,4850000,11200,41,430,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,421,NA,NA,NA,1.3,5.12,4.09,29,5120000,40900,29,130,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,422,NA,NA,NA,6.9,6.01,0.93,42,6010000,9300,42,690,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,423,NA,NA,NA,9.3,10.22,1.1,50,10220000,11000,50,930,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,424,NA,NA,NA,5.6,23.62,4.24,46,23620000,42400,46,560,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,425,NA,NA,NA,2,0.45,0.23,29,450000,2300,29,200,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,426,NA,NA,NA,3,4.62,1.62,93,4620000,16200,93,300,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,427,NA,NA,NA,1.5,1.88,1.23,80,1880000,12300,80,150,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,428,NA,NA,NA,4.7,1.35,0.29,16,1350000,2900,16,470,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,429,NA,NA,NA,1.7,0.7,0.42,55,700000,4200,55,170,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,430,NA,NA,NA,4.8,38.78,8,99,38780000,80000,99,480,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,431,NA,NA,NA,3.4,4.52,1.38,118,4520000,13800,118,340,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,432,NA,NA,NA,1,0.23,0.22,35,230000,2200,35,100,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,433,NA,NA,NA,5.9,4.87,0.82,65,4870000,8200,65,590,3562,Depth
25,51,2005,karatayev et al,"Community analysis of Belarusian lakes: relationship of species diversity to morphology, hydrology and land use",author,m2,no,m,NA,NA,NA,NA,NA,species,no,aqua,fresh,in situ,natural,algae,lacustrine,lacustrine fresh,belarus,434,NA,NA,NA,10.2,131.49,12.89,36,131490000,128900,36,1020,3562,Depth
